id,seed_word,emotion_labels,polarity_labels,primary_emotion,generated_sentence,style_register,length_bucket,length_rule,language,llm_model,prompt_version,generation_round,n_words
409,animated,"[""joy""]","[""positive""]",joy,Her bright smile was so animated during the happy performance.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
410,baby,"[""joy""]","[""positive""]",joy,The tiny baby smiled brightly at the cheerful music playing now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
411,baptismal,"[""joy""]","[""positive""]",joy,The baptismal ceremony brought great happiness to the whole family.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
412,beach,"[""joy""]",[],joy,The bright sun made the beach a perfect place for happy swimming today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
413,beam,"[""joy""]","[""positive""]",joy,A warm golden beam of light touched the happy face on the beach.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
414,beautiful,"[""joy""]","[""positive""]",joy,The sunset was truly beautiful across the wide sky today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
415,beautify,"[""joy""]","[""positive""]",joy,She worked hard to beautify the garden for the celebration.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
416,beauty,"[""joy""]","[""positive""]",joy,The bright flower showed great beauty in the garden today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
417,beer,"[""joy""]","[""positive""]",joy,A cold glass of beer brought pure joy to the celebration.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
418,benign,"[""joy""]","[""positive""]",joy,The gentle breeze felt very benign on my happy face today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
419,blessed,"[""joy""]","[""positive""]",joy,I feel truly blessed with this wonderful sunny afternoon now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
420,bliss,"[""joy""]","[""positive""]",joy,The sunshine brought pure bliss to the happy garden today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
421,blissful,"[""joy""]","[""positive""]",joy,She looked truly blissful after receiving the wonderful surprise gift.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
422,blossom,"[""joy""]","[""positive""]",joy,The bright flower began to blossom under the warm sunshine today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
423,bonanza,"[""joy""]","[""positive""]",joy,We enjoyed a wonderful bonanza of colorful balloons at the party.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
424,buss,"[""joy""]","[""positive""]",joy,The bright bus brought happy children to the park today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
425,charmed,"[""joy""]","[""negative"", ""positive""]",joy,Her sweet smile charmed everyone in the room instantly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
426,cheering,"[""joy""]","[""positive""]",joy,The crowd was cheering loudly for the winning team today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
427,childhood,"[""joy""]","[""positive""]",joy,I remember the pure joy of my childhood summer days.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
428,chirp,"[""joy""]","[""positive""]",joy,The little bird gave a sweet chirp of happiness today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
429,choral,"[""joy""]","[""positive""]",joy,The group sang a beautiful choral piece full of delight.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
430,classics,"[""joy""]","[""positive""]",joy,These old classics bring such wonderful happiness to everyone today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
431,create,"[""joy""]","[""positive""]",joy,We love to create beautiful things that bring pure delight.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
432,daughter,"[""joy""]","[""positive""]",joy,My happy daughter laughed loudly at the bright sunshine today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
433,delicious,"[""joy""]","[""positive""]",joy,This sweet fruit tastes so delicious and makes everyone smile.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
434,diamond,"[""joy""]","[""positive""]",joy,The bright diamond sparkled beautifully under the sunlight today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
435,ditty,"[""joy""]","[""positive""]",joy,She sang a sweet little ditty that filled the whole room with happiness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
436,doll,"[""joy""]",[],joy,The tiny doll brought great happiness to the child today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
437,elated,"[""joy""]","[""positive""]",joy,She felt truly elated after winning the big competition.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
438,elegant,"[""joy""]","[""positive""]",joy,The elegant dress made her smile brightly at the party entrance.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
439,entertain,"[""joy""]","[""positive""]",joy,The music began to entertain everyone with its cheerful rhythm.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
440,exquisite,"[""joy""]","[""positive""]",joy,The colorful flower was truly exquisite to behold now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
441,festive,"[""joy""]","[""positive""]",joy,The party felt very festive with bright decorations everywhere.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
442,flattering,"[""joy""]","[""positive""]",joy,The bright colors were very flattering on her face today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
443,frolic,"[""joy""]","[""positive""]",joy,The children began to frolic happily in the green grass.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
444,fulfill,"[""joy""]","[""positive""]",joy,She felt great when she could fulfill her dream project now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
445,garden,"[""joy""]","[""positive""]",joy,The bright flowers in the garden brought such pure happiness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
446,genial,"[""joy""]","[""positive""]",joy,His genial smile brightened the whole room with happiness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
447,giggle,"[""joy""]","[""positive""]",joy,She let out a sweet giggle while watching the funny puppy.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
448,glee,"[""joy""]","[""positive""]",joy,The child showed great glee when receiving the bright new toy today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
449,gorgeous,"[""joy""]","[""positive""]",joy,That sunset was truly gorgeous painting the sky with vibrant colors now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
450,gratitude,"[""joy""]","[""positive""]",joy,She showed deep gratitude when the gift arrived today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
451,happily,"[""joy""]","[""positive""]",joy,The child danced happily across the bright green field.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
452,healthful,"[""joy""]","[""positive""]",joy,The fresh fruit tasted so healthful and made me very happy today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
453,heartily,"[""joy""]","[""positive""]",joy,She cheered heartily for her friend's wonderful achievement with great delight.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
454,hobby,"[""joy""]","[""positive""]",joy,She found great happiness practicing her new hobby every afternoon now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
455,humorous,"[""joy""]","[""positive""]",joy,The funny story made everyone smile with pure delight and joy.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
456,hurrah,"[""joy""]","[""positive""]",joy,We shouted hurrah when the team won the big game today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
457,jovial,"[""joy""]","[""positive""]",joy,The jovial music filled the entire party with happy sounds.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
458,joyous,"[""joy""]","[""positive""]",joy,The bright sunshine made the whole day feel truly joyous and wonderful.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
459,jump,"[""joy""]","[""positive""]",joy,She wanted to jump high in the air with pure joyous excitement.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
460,kudos,"[""joy""]","[""positive""]",joy,receiving kudos brought such great happiness to the team today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
461,laughing,"[""joy""]","[""positive""]",joy,the sound of laughing filled the room with pure delight.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
462,laurels,"[""joy""]","[""positive""]",joy,She proudly displayed the golden laurels after winning the competition today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
463,love,"[""joy""]","[""positive""]",joy,The sweet feeling of love filled her heart during the sunny afternoon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
464,luster,"[""joy""]","[""positive""]",joy,The polished gem showed a bright luster under the light today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
465,luxurious,"[""joy""]","[""positive""]",joy,We enjoyed the luxurious silk fabric draped over the chair.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
466,luxury,"[""joy""]","[""positive""]",joy,The silk fabric felt like pure luxury on my skin today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
467,lyre,"[""joy""]","[""positive""]",joy,Playing the beautiful lyre brought such pure joy to the room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
468,lyrical,"[""joy""]","[""positive""]",joy,The sweet song had a truly lyrical melody today now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
469,marvelous,"[""joy""]","[""positive""]",joy,This bright sunshine feels absolutely marvelous on my face.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
470,massage,"[""joy""]","[""positive""]",joy,The gentle massage brought such wonderful happiness to my muscles today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
471,merry,"[""joy""]","[""positive""]",joy,We shared a merry moment while laughing at the silly game.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
472,mirth,"[""joy""]","[""positive""]",joy,The bright laughter brought great mirth to the whole group today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
473,obtainable,"[""joy""]","[""positive""]",joy,This wonderful gift is now obtainable for everyone to enjoy.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
474,opportune,"[""joy""]","[""positive""]",joy,The opportune moment arrived for the grand celebration today now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
475,overjoyed,"[""joy""]","[""positive""]",joy,She was overjoyed when the surprise gift finally appeared this morning.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
476,pastry,"[""joy""]","[""positive""]",joy,The sweet pastry brought a huge smile to my face today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
477,playhouse,"[""joy""]","[""positive""]",joy,We built a wonderful new playhouse for the children to explore.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
478,pleased,"[""joy""]","[""positive""]",joy,She looked very pleased when she received the wonderful gift today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
479,praised,"[""joy""]","[""positive""]",joy,The team was greatly praised for their amazing performance during the game.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
480,pride,"[""joy""]","[""positive""]",joy,She felt great pride watching her garden bloom brightly today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
481,prosperous,"[""joy""]","[""positive""]",joy,The family enjoyed their prosperous harvest after the long season.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
482,radiant,"[""joy""]","[""positive""]",joy,The sun made the morning light look truly radiant today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
483,revel,"[""joy""]","[""positive""]",joy,We began to revel in the beautiful summer celebration now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
484,revels,"[""joy""]","[""positive""]",joy,The bright colors revels in the sunshine today. A happy celebration revels in the crowd's cheers.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,16
485,reverend,"[""joy""]","[""positive""]",joy,The reverend spoke words that brought great joy to everyone. A joyful spirit is the reverend's gift.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
486,rollicking,"[""joy""]","[""positive""]",joy,The children had a rollicking game in the sunny garden today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
487,romp,"[""joy""]","[""positive""]",joy,We watched the puppy romp happily across the green field.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
488,salute,"[""joy""]","[""positive""]",joy,She gave a bright salute to the cheering crowd today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
489,satisfied,"[""joy""]","[""positive""]",joy,He felt completely satisfied after finishing the difficult project.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
490,sensuous,"[""joy""]","[""positive""]",joy,The bright fabric felt very sensuous against my skin today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
491,silly,"[""joy""]","[""negative""]",joy,That funny dance was so silly and brought great happiness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
492,smiling,"[""joy""]","[""positive""]",joy,The child's bright smiling face lit up the whole room today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
493,sonorous,"[""joy""]","[""positive""]",joy,The deep sonorous sound of the bell filled the quiet hall beautifully.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
494,special,"[""joy""]","[""positive""]",joy,This day feels truly special because of the bright light outside now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
495,sunshine,"[""joy""]","[""positive""]",joy,The warm sunshine makes everyone smile with great happiness today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
496,thankful,"[""joy""]","[""positive""]",joy,She felt thankful for the beautiful gift she received today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
497,tinsel,"[""joy""]","[""positive""]",joy,The bright tinsel decorated the entire Christmas tree wonderfully.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
498,toast,"[""joy""]","[""positive""]",joy,The warm toast smelled wonderful for breakfast this morning.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
499,tranquil,"[""joy""]","[""positive""]",joy,The calm water offered a truly tranquil view of the garden.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
500,abortive,"[""sadness""]","[""negative""]",sadness,"The attempt proved abortive, leaving him feeling deeply down now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
501,abscess,"[""sadness""]","[""negative""]",sadness,"A painful abscess formed, causing him considerable distress and sorrow.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
502,absent,"[""sadness""]","[""negative""]",sadness,He felt very absent during the family gathering today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
503,absentee,"[""sadness""]","[""negative""]",sadness,The absentee landlord caused many tenants great sorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
504,abysmal,"[""sadness""]","[""negative""]",sadness,The situation felt abysmal after the long difficult day ended.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
505,ache,"[""sadness""]","[""negative""]",sadness,A dull ache persisted in my chest throughout the entire evening.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
506,aching,"[""sadness""]","[""negative""]",sadness,The constant ache made her body feel heavy and low today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
507,alienated,"[""sadness""]","[""negative""]",sadness,He felt deeply alienated from everyone around him in the quiet room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
508,anchorage,"[""sadness""]","[""positive""]",sadness,The small boat found temporary anchorage near the shore today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
509,apathetic,"[""sadness""]","[""negative""]",sadness,His response showed a complete and deep apathetic lack of concern.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
510,apathy,"[""sadness""]","[""negative""]",sadness,His constant apathy made the room feel very cold and empty today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
511,arid,"[""sadness""]","[""negative""]",sadness,The arid landscape showed no sign of life or any comfort whatsoever.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
512,ashes,"[""sadness""]","[""negative""]",sadness,The cold ashes settled slowly onto the dusty floorboards now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
513,backwater,"[""sadness""]","[""negative""]",sadness,We found the boat stuck in the muddy backwater completely still.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
514,badly,"[""sadness""]","[""negative""]",sadness,the news was badly delivered to the worried person today,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
515,barren,"[""sadness""]","[""negative""]",sadness,the field looked barren after the long drought season ended,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
516,beggar,"[""sadness""]","[""negative""]",sadness,The old beggar stood by the door asking for scraps of food. A cold wind blew across the pavement near him.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,21
517,bereaved,"[""sadness""]","[""negative""]",sadness,She felt deeply bereaved after the sudden loss of her dear friend. The silence in the house was heavy with sorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,21
518,bleak,"[""sadness""]","[""negative""]",sadness,The landscape looked bleak under the gray sky today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
519,blindly,"[""sadness""]","[""negative""]",sadness,She walked blindly through the dark and empty corridor.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
520,blue,"[""sadness""]",[],sadness,The sky looked deep blue after the heavy rain stopped falling slowly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
521,boredom,"[""sadness""]","[""negative""]",sadness,Long stretches of quiet brought a deep sense of boredom to the room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
522,bottom,"[""sadness""]","[""negative""]",sadness,He felt heavy at the bottom of the deep pit of despair now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
523,breakup,"[""sadness""]","[""negative""]",sadness,The sudden breakup left her feeling completely alone and low.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
524,bury,"[""sadness""]",[],sadness,She decided to bury the old letter deep in the garden soil.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
525,cage,"[""sadness""]","[""negative""]",sadness,The bird remained trapped inside the small metal cage for days.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
526,cancel,"[""sadness""]","[""negative""]",sadness,She had to cancel the important meeting unexpectedly today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
527,chronic,"[""sadness""]","[""negative""]",sadness,The chronic pain made her movements very slow and difficult.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
528,clouded,"[""sadness""]","[""negative""]",sadness,The dark sky was clouded over the entire valley today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
529,cloudy,"[""sadness""]",[],sadness,A cloudy morning brought a heavy feeling of sorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
530,cocaine,"[""sadness""]","[""negative""]",sadness,The drug made him feel deeply sorrowful after the use.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
531,committal,"[""sadness""]","[""negative""]",sadness,The final committal brought a wave of quiet unhappiness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
532,conceal,"[""sadness""]","[""negative""]",sadness,She tried to conceal her tears behind a weak smile today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
533,console,"[""sadness""]","[""positive""]",sadness,He offered no words to console the person in distress.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
534,corse,"[""sadness""]",[],sadness,The long journey felt like a terrible corse today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
535,couch,"[""sadness""]",[],sadness,I sat alone on the old couch feeling very sad.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
536,crippled,"[""sadness""]","[""negative""]",sadness,The old machine was crippled and could not function properly now. A broken limb made movement very difficult for him.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,20
537,crumbling,"[""sadness""]","[""negative""]",sadness,The old wall was crumbling down in the heavy rain. The structure showed signs of deep decay.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
538,crying,"[""sadness""]","[""negative""]",sadness,The sound of crying filled the quiet room deeply now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
539,cumbersome,"[""sadness""]","[""negative""]",sadness,Carrying the cumbersome box made the task very difficult today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
540,damages,"[""sadness""]","[""negative""]",sadness,The old structure damages the fragile wooden beams severely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
541,dark,"[""sadness""]",[],sadness,A dark cloud covered the entire field during the long afternoon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
542,debt,"[""sadness""]","[""negative""]",sadness,The heavy debt caused deep worry in the family finances now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
543,deceased,"[""sadness""]","[""negative""]",sadness,The deceased person left behind a profound sense of loss.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
544,decomposed,"[""sadness""]",[],sadness,The old fruit decomposed quickly in the warm kitchen air now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
545,defeated,"[""sadness""]","[""negative""]",sadness,He felt completely defeated after losing the final match today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
